duration,protocol_type,src_port,dst_port,pkt_count,byte_count,avg_pkt_size,flow_iat_mean,flow_iat_std,fwd_pkt_count,bwd_pkt_count,fwd_byte_count,bwd_byte_count,syn_flag,ack_flag,rst_flag,fin_flag,psh_flag,urg_flag,login_attempts,label
13.3817,1,52900,84,465,60450,130.0,0.477495,0.227903,237,228,36270,24180,1,0,1,0,1,0,84,SSH-Bruteforce
2.6158,6,15834,464,17,5984,352.0,0.372115,0.177577,11,6,3590,2394,0,1,0,0,0,0,2,PrivilegeEscalation
28.4805,17,9550,235,99,20295,205.0,0.281018,0.021416,52,47,12177,8118,0,1,0,0,0,0,0,BENIGN
0.0793,6,63883,19,5,3740,748.0,0.469063,0.272412,3,2,2244,1496,0,1,1,0,1,0,2,SQL-Injection
0.851,17,63313,573,3,4785,1595.0,0.145392,0.119555,1,2,2871,1914,1,1,0,1,1,0,1,SQL-Injection
1.5713,6,41482,577,3,3822,1274.0,0.290806,0.065621,1,2,2293,1529,1,1,0,0,1,0,1,SQL-Injection
12.1604,17,59431,716,191,33616,176.0,0.307002,0.019092,103,88,20169,13447,1,0,1,0,1,0,108,SSH-Bruteforce
7.356,1,60738,401,34,8874,261.0,0.42059,0.114962,18,16,5324,3550,0,1,0,0,1,0,0,BENIGN
0.7328,1,26944,581,10,7320,732.0,0.135586,0.279432,4,6,4392,2928,0,0,0,1,1,0,1,SQL-Injection
13.7256,6,12088,101,4997,279832,56.0,0.326352,0.090988,2346,2651,167899,111933,1,0,0,0,0,0,0,PortScan
18.4692,6,10211,934,277,8864,32.0,0.263139,0.015254,154,123,5318,3546,0,0,0,0,0,0,0,ARP-Spoofing
9.0077,6,64187,192,21,9786,466.0,0.022661,0.156442,9,12,5871,3915,0,1,1,1,1,0,0,BENIGN
0.1696,17,3200,804,11,19228,1748.0,0.293595,0.275727,6,5,11536,7692,1,0,0,1,1,0,1,SQL-Injection
36.8522,17,60337,1004,38308,2604944,68.0,0.100095,0.168414,15946,22362,1562966,1041978,1,0,0,0,1,1,0,DDoS
1.0811,6,15391,63,30,31680,1056.0,0.013894,0.085249,13,17,19008,12672,0,1,0,1,0,0,1,SQL-Injection
25.8077,1,41831,766,64,12416,194.0,0.422828,0.156379,27,37,7449,4967,1,0,1,0,0,0,1,BENIGN
17.4606,6,3589,300,71,17608,248.0,0.397557,0.08577,44,27,10564,7044,0,0,0,0,1,0,0,BENIGN
22.9114,6,60499,736,3437,137480,40.0,0.059579,0.15438,2246,1191,82488,54992,1,0,1,0,0,0,0,PortScan
20.3915,1,64943,68,89,12015,135.0,0.486466,0.298393,56,33,7209,4806,0,1,0,0,0,0,1,BENIGN
149.7276,17,7783,198,23855,1121185,47.0,0.150703,0.085556,11866,11989,672711,448474,1,0,1,0,0,1,0,DDoS
32.1384,17,40706,764,4145,31510290,7602.0,0.3468,0.226361,2106,2039,18906174,12604116,0,1,0,0,1,0,0,DataExfiltration
26.4306,6,24248,324,87,8265,95.0,0.333195,0.109907,43,44,4959,3306,0,1,0,0,0,0,0,BENIGN
2.2647,6,33576,721,7,2772,396.0,0.481208,0.077305,4,3,1663,1109,0,1,1,0,0,0,6,PrivilegeEscalation
0.0955,1,49081,348,19,12331,649.0,0.318594,0.070842,12,7,7398,4933,0,0,0,1,1,0,0,XSS
10.936,17,9927,730,79,14299,181.0,0.237038,0.019165,35,44,8579,5720,1,1,0,0,0,0,1,BENIGN
21.2755,17,15011,562,67,8576,128.0,0.32416,0.098185,32,35,5145,3431,0,1,0,1,0,0,1,BENIGN
4.3324,1,12078,826,95,3325,35.0,0.010462,0.269467,45,50,1995,1330,0,0,0,0,0,0,0,ARP-Spoofing
21.135,17,57207,86,37139,3713900,100.0,0.216447,0.284217,16679,20460,2228340,1485560,1,0,0,0,0,1,0,DDoS
1.742,17,42928,754,5,1035,207.0,0.335777,0.158269,2,3,621,414,0,1,0,1,1,0,0,BENIGN
2.0448,1,56332,486,22,4004,182.0,0.261772,0.257564,11,11,2402,1602,1,1,0,0,1,0,1,PrivilegeEscalation
2.5658,6,31610,583,791,136843,173.0,0.101875,0.018992,477,314,82105,54738,0,0,0,1,0,0,0,DNS-Tunneling
113.5374,6,29852,281,3069,15483105,5045.0,0.22137,0.070808,1416,1653,9289863,6193242,1,1,0,0,0,0,0,DataExfiltration
2.4433,6,18897,541,19,7942,418.0,0.100322,0.048716,9,10,4765,3177,1,1,0,1,1,0,0,Malware-C2
3.8093,17,47621,531,19,9709,511.0,0.222635,0.215839,12,7,5825,3884,0,0,1,0,1,0,1,PrivilegeEscalation
14.6451,1,59941,67,188,7896,42.0,0.086544,0.150748,87,101,4737,3159,0,0,0,0,0,0,0,ARP-Spoofing
14.0184,17,48356,895,83,32121,387.0,0.20461,0.242196,35,48,19272,12849,0,1,0,0,1,0,1,BENIGN
0.9249,6,53674,401,23,28497,1239.0,0.057101,0.060312,13,10,17098,11399,1,0,0,0,1,0,0,SQL-Injection
84.1661,17,58125,815,354,23718,67.0,0.080768,0.113879,172,182,14230,9488,1,0,1,0,0,0,58,SSH-Bruteforce
2.6679,6,50328,666,2265,144960,64.0,0.139036,0.065785,1039,1226,86976,57984,1,0,1,0,0,0,0,PortScan
22.9992,1,42684,818,88,29128,331.0,0.163959,0.155814,59,29,17476,11652,0,1,0,0,0,0,1,BENIGN
3.175,1,31927,830,94,38446,409.0,0.267729,0.204041,53,41,23067,15379,0,1,0,1,0,0,0,BENIGN
68.9601,17,7070,70,119,15827,133.0,0.209078,0.1714,53,66,9496,6331,1,0,1,1,0,0,76,SSH-Bruteforce
98.5338,1,16994,457,43158,3409482,79.0,0.012635,0.240861,21581,21577,2045689,1363793,1,0,0,0,0,0,0,DDoS
1.0761,6,52381,389,70,21280,304.0,0.323627,0.238506,43,27,12768,8512,1,1,0,1,0,0,0,Malware-C2
25.8422,1,2842,364,909,42723,47.0,0.069599,0.075307,386,523,25633,17090,1,0,1,0,0,0,0,PortScan
4.73,6,56604,194,75,11025,147.0,0.482778,0.129662,36,39,6615,4410,0,1,0,0,1,0,0,Malware-C2
7.1297,6,15215,909,36,15552,432.0,0.301888,0.09163,21,15,9331,6221,0,1,0,1,1,0,1,BENIGN
58.7267,6,53438,841,920,1060760,1153.0,0.190774,0.148943,608,312,636456,424304,0,1,0,0,1,0,2,Ransomware
26.2554,1,41306,156,29,10498,362.0,0.339332,0.218774,15,14,6298,4200,1,1,0,0,1,0,0,BENIGN
5.5697,1,59950,741,41,3075,75.0,0.271011,0.242643,28,13,1845,1230,0,1,0,0,0,0,0,BENIGN
7.7515,1,15101,519,60,27120,452.0,0.456952,0.240456,34,26,16272,10848,1,1,0,0,0,0,1,BENIGN
17.5675,6,13944,617,5,1755,351.0,0.266669,0.128329,2,3,1053,702,0,0,0,0,0,0,1,BENIGN
26.8989,17,16257,85,549,79056,144.0,0.386153,0.03086,267,282,47433,31623,0,1,0,0,0,0,0,DNS-Tunneling
0.2047,6,21555,414,8,9720,1215.0,0.293077,0.077278,4,4,5832,3888,1,0,0,0,1,0,2,SQL-Injection
10.0345,6,38112,766,74,29378,397.0,0.219235,0.186421,42,32,17626,11752,0,1,0,1,0,0,1,BENIGN
14.6099,1,7530,529,77,5929,77.0,0.47579,0.203831,47,30,3557,2372,1,1,0,1,1,0,0,BENIGN
82.0583,1,50459,949,5576,41886912,7512.0,0.184599,0.280748,3267,2309,25132147,16754765,0,0,0,0,0,0,0,DataExfiltration
8.0213,1,26922,627,33,2178,66.0,0.438181,0.01696,16,17,1306,872,1,1,0,1,0,0,1,BENIGN
9.6645,1,13797,817,199,6567,33.0,0.068785,0.239579,125,74,3940,2627,0,0,0,0,0,0,0,ARP-Spoofing
1.6631,17,54186,142,75,14925,199.0,0.208741,0.022343,42,33,8955,5970,0,0,0,1,1,0,0,BENIGN
52.2166,1,34332,695,9234,480168,52.0,0.319097,0.279942,4477,4757,288100,192068,1,0,0,0,0,1,0,DDoS
1.5714,6,30801,864,40,9080,227.0,0.391723,0.204456,17,23,5448,3632,0,1,0,1,0,0,0,BENIGN
1.6444,17,14606,635,29,42398,1462.0,0.227703,0.123416,13,16,25438,16960,0,1,0,1,1,0,1,SQL-Injection
26.1295,1,10631,455,47,13066,278.0,0.432217,0.19955,28,19,7839,5227,0,1,0,0,1,0,0,BENIGN
16.7609,6,44598,836,60,16980,283.0,0.196421,0.226455,39,21,10188,6792,1,1,0,1,0,0,1,BENIGN
0.3104,1,19249,154,13,12857,989.0,0.272623,0.22878,8,5,7714,5143,1,1,0,0,1,0,0,SQL-Injection
3.2685,6,35431,436,17,4386,258.0,0.208996,0.220525,8,9,2631,1755,0,1,0,0,1,0,10,PrivilegeEscalation
23.3752,6,11421,767,49,18767,383.0,0.271852,0.243717,20,29,11260,7507,1,1,0,1,0,0,0,BENIGN
74.3442,6,15532,797,4280,23813920,5564.0,0.286023,0.062317,2113,2167,14288352,9525568,1,0,0,1,1,0,0,DataExfiltration
46.7362,1,59810,63,759,60720,80.0,0.487777,0.152541,319,440,36432,24288,1,1,0,1,0,0,0,DNS-Tunneling
0.0357,1,11164,285,7,4298,614.0,0.268698,0.035021,3,4,2578,1720,0,1,0,0,1,0,0,SQL-Injection
3.1679,6,48309,471,28,11480,410.0,0.267189,0.227814,19,9,6888,4592,0,0,0,1,0,0,0,BENIGN
1.4813,1,12419,932,13,6175,475.0,0.353579,0.055102,6,7,3705,2470,1,0,0,1,1,0,0,SQL-Injection
19.5131,1,10231,621,54,22626,419.0,0.132333,0.031154,37,17,13575,9051,1,1,0,0,1,0,1,BENIGN
4.6806,1,20645,84,17,6256,368.0,0.040835,0.242179,10,7,3753,2503,1,1,1,0,1,0,1,PrivilegeEscalation
21.3235,1,13843,206,14,3514,251.0,0.278627,0.190033,7,7,2108,1406,1,0,0,0,0,0,1,BENIGN
45.4607,6,12033,610,646,53618,83.0,0.050525,0.165025,360,286,32170,21448,0,1,1,1,0,0,0,DNS-Tunneling
45.6514,17,21939,486,450,873000,1940.0,0.365873,0.043779,187,263,523800,349200,1,1,0,0,1,0,2,Ransomware
1.5142,6,41188,70,57,28557,501.0,0.318641,0.2525,22,35,17134,11423,1,1,0,0,1,0,1,BENIGN
6.8368,6,50760,687,87,36888,424.0,0.277771,0.07112,46,41,22132,14756,1,1,0,1,0,0,1,BENIGN
2.2479,17,28806,728,28,8120,290.0,0.361152,0.168383,19,9,4872,3248,0,1,0,0,1,0,0,Malware-C2
5.5462,6,9423,273,500,64000,128.0,0.445953,0.003644,231,269,38400,25600,0,0,0,0,0,0,0,DNS-Tunneling
20.8133,6,6921,113,90,21060,234.0,0.231254,0.127225,53,37,12636,8424,0,1,0,1,0,0,1,BENIGN
16.7809,17,62520,597,69,25737,373.0,0.393547,0.230283,30,39,15442,10295,0,1,0,0,0,0,0,BENIGN
4.3532,17,56352,41,22,8778,399.0,0.168447,0.0318,11,11,5266,3512,0,1,0,0,0,0,0,BENIGN
10.9235,17,64553,1003,29,4698,162.0,0.090997,0.130738,18,11,2818,1880,0,1,0,1,1,0,1,BENIGN
35.5355,6,1106,77,268,45024,168.0,0.364577,0.046407,127,141,27014,18010,1,0,0,0,0,0,0,DNS-Tunneling
43.1362,1,19607,231,630,728910,1157.0,0.143877,0.108437,380,250,437346,291564,1,1,0,0,0,0,0,Ransomware
17.9011,6,18675,978,871,1914458,2198.0,0.075205,0.08093,495,376,1148674,765784,0,1,0,0,1,0,1,Ransomware
10.0779,6,21101,434,56,24584,439.0,0.228375,0.0312,32,24,14750,9834,0,1,0,0,1,0,0,BENIGN
45.9397,6,10778,417,160,12160,76.0,0.415237,0.20965,76,84,7296,4864,0,1,1,0,1,0,65,SSH-Bruteforce
281.8933,17,49048,202,2465,6376955,2587.0,0.420194,0.227485,1220,1245,3826173,2550782,1,1,0,0,1,0,0,DataExfiltration
42.8129,6,31716,994,664,102256,154.0,0.202803,0.085117,304,360,61353,40903,0,0,0,0,0,0,0,DNS-Tunneling
3.5767,1,38165,379,72,32328,449.0,0.231548,0.183548,33,39,19396,12932,0,1,0,0,1,0,0,Malware-C2
55.2545,17,48552,892,624,69264,111.0,0.263294,0.078291,264,360,41558,27706,1,1,0,1,0,0,0,DNS-Tunneling
26.7031,6,24205,482,81,23571,291.0,0.005616,0.257781,35,46,14142,9429,1,1,0,0,0,0,0,BENIGN
27.7781,6,30594,405,81,13770,170.0,0.488252,0.081198,40,41,8262,5508,0,1,0,1,0,0,0,BENIGN
59.2402,6,21463,713,612,1329876,2173.0,0.231324,0.109041,375,237,797925,531951,0,0,0,0,0,0,2,Ransomware
1.69,17,41879,331,25,10850,434.0,0.17086,0.231255,12,13,6510,4340,0,1,1,0,1,0,4,PrivilegeEscalation
14.7158,1,36915,352,54,23598,437.0,0.064638,0.121359,28,26,14158,9440,0,1,0,1,0,0,0,BENIGN
0.5378,6,32401,469,4,3880,970.0,0.098201,0.114823,2,2,2328,1552,1,1,1,1,1,0,1,XSS
38.0119,1,41093,149,402,1121982,2791.0,0.055717,0.172877,268,134,673189,448793,1,1,0,0,1,0,0,Ransomware
22.8408,6,58434,523,37233,3015873,81.0,0.026547,0.25808,24021,13212,1809523,1206350,1,0,0,0,0,1,0,DDoS
148.9564,6,63839,226,1464,3630720,2480.0,0.006064,0.273755,931,533,2178432,1452288,0,1,0,0,0,0,0,DataExfiltration
3.8317,1,45170,838,18,6426,357.0,0.349159,0.174523,9,9,3855,2571,1,1,0,0,1,0,0,BENIGN
24.0367,17,18521,753,412,55620,135.0,0.208017,0.190673,208,204,33372,22248,0,1,0,0,0,0,0,DNS-Tunneling
193.8797,6,2057,876,32702,1406186,43.0,0.187107,0.182834,22496,10206,843711,562475,1,0,0,0,0,1,0,DDoS
20.8601,6,36646,278,17,5219,307.0,0.092802,0.081793,10,7,3131,2088,0,1,0,0,1,0,1,BENIGN
5.2788,17,1163,440,74,15762,213.0,0.178906,0.250143,48,26,9457,6305,0,1,0,0,0,0,1,BENIGN
1.7134,17,6957,898,4,5496,1374.0,0.055795,0.015066,1,3,3297,2199,1,1,0,0,1,0,0,SQL-Injection
33.7782,6,24532,231,632,89112,141.0,0.25966,0.097034,392,240,53467,35645,0,1,0,0,0,0,0,DNS-Tunneling
21.9053,17,9301,326,41,10004,244.0,0.101694,0.221583,21,20,6002,4002,0,1,0,1,1,0,0,BENIGN
297.7763,17,5067,33,37285,2870945,77.0,0.019201,0.124097,20237,17048,1722567,1148378,1,0,0,0,0,1,0,DDoS
0.7256,1,23385,593,9,3024,336.0,0.362043,0.239608,3,6,1814,1210,0,1,0,1,1,0,0,BENIGN
4.6714,1,40963,244,88,6160,70.0,0.322355,0.263342,45,43,3696,2464,1,0,0,0,1,0,0,BENIGN
35.2299,17,8132,407,5600,27171200,4852.0,0.420935,0.264013,3750,1850,16302720,10868480,0,1,0,1,0,0,0,DataExfiltration
1.4279,1,30130,206,19,6194,326.0,0.124895,0.219882,10,9,3716,2478,0,1,1,0,0,0,6,PrivilegeEscalation
27.615,17,20888,620,82,14186,173.0,0.265203,0.055495,44,38,8511,5675,0,1,0,1,1,0,0,BENIGN
23.3944,17,60036,743,36,17244,479.0,0.342167,0.133553,21,15,10346,6898,1,1,0,1,0,0,0,BENIGN
25.3921,6,50606,266,15,7200,480.0,0.097545,0.276712,6,9,4320,2880,1,1,1,1,1,0,0,BENIGN
14.9115,1,6612,470,366,37332,102.0,0.451256,0.281201,191,175,22399,14933,0,0,0,1,0,0,0,DNS-Tunneling
274.411,1,13350,797,8696,11530896,1326.0,0.26816,0.047201,5929,2767,6918537,4612359,0,1,0,1,1,0,0,DataExfiltration
0.3624,17,26601,644,18,2610,145.0,0.428941,0.116065,10,8,1566,1044,1,1,0,0,1,0,0,Malware-C2
0.6209,1,55752,437,3,4989,1663.0,0.284642,0.218965,1,2,2993,1996,0,1,0,0,1,0,1,SQL-Injection
23.4342,1,7862,737,38,2812,74.0,0.242646,0.101269,15,23,1687,1125,0,1,0,1,1,0,0,BENIGN
19.512,6,15179,297,76,26676,351.0,0.342665,0.037875,37,39,16005,10671,0,1,0,1,0,0,0,BENIGN
90.3598,1,36956,527,364,86268,237.0,0.451668,0.271371,212,152,51760,34508,1,1,1,1,0,0,235,SSH-Bruteforce
106.3473,1,12882,952,2540,13815060,5439.0,0.20198,0.274746,1113,1427,8289036,5526024,1,1,0,1,1,0,0,DataExfiltration
4.3718,1,42549,322,30,2250,75.0,0.235503,0.163263,17,13,1350,900,0,1,0,0,0,0,0,Malware-C2
83.5548,6,4023,517,7191,21213450,2950.0,0.16042,0.032715,4064,3127,12728070,8485380,0,1,0,0,1,0,0,DataExfiltration
13.1953,17,29000,174,198,6534,33.0,0.10471,0.228759,117,81,3920,2614,0,0,0,0,0,0,0,ARP-Spoofing
20.339,17,62177,323,43,8428,196.0,0.498846,0.098947,29,14,5056,3372,1,1,0,1,1,0,1,BENIGN
4.9659,1,43143,300,61,17690,290.0,0.215033,0.039614,42,19,10614,7076,1,1,0,1,0,0,1,BENIGN
46.8451,1,42676,236,315,48510,154.0,0.428991,0.120345,134,181,29106,19404,0,1,1,0,1,0,251,SSH-Bruteforce
14.1422,17,38440,408,79,24411,309.0,0.121916,0.169798,32,47,14646,9765,0,1,0,1,1,0,0,BENIGN
60.5595,1,38684,824,33067,2083221,63.0,0.159352,0.01415,20725,12342,1249932,833289,0,0,0,0,0,1,0,DDoS
3.3315,6,7127,651,53,21200,400.0,0.210843,0.268889,33,20,12720,8480,0,1,0,0,1,0,0,Malware-C2
25.3632,17,31635,536,70,31850,455.0,0.296836,0.251096,37,33,19110,12740,0,1,0,1,1,0,1,BENIGN
14.9996,6,53076,140,36,5580,155.0,0.176863,0.141295,22,14,3348,2232,1,0,0,0,0,0,0,BENIGN
10.5029,6,62472,491,95,38285,403.0,0.299365,0.277075,66,29,22971,15314,0,1,0,1,0,0,0,BENIGN
241.3055,1,18572,64,12564,1130760,90.0,0.114105,0.090821,7919,4645,678456,452304,1,1,0,0,0,1,0,DDoS
13.412,6,2868,543,6,1734,289.0,0.124332,0.109972,2,4,1040,694,0,1,0,1,1,0,1,BENIGN
162.5767,17,60088,256,41408,3892352,94.0,0.385207,0.113526,26893,14515,2335411,1556941,1,0,0,0,0,1,0,DDoS
0.8949,1,8453,47,9,8289,921.0,0.115449,0.124174,4,5,4973,3316,0,1,0,0,1,0,0,SQL-Injection
15.3759,17,36885,498,3157,138908,44.0,0.371722,0.08319,1471,1686,83344,55564,1,0,1,0,0,0,0,PortScan
15.296,6,55694,323,17,1649,97.0,0.459443,0.282633,8,9,989,660,0,1,0,0,1,0,1,BENIGN
7.7417,1,7403,363,257,10280,40.0,0.388217,0.142222,158,99,6168,4112,0,0,0,0,0,0,0,ARP-Spoofing
6.393,17,25977,607,34,9860,290.0,0.399691,0.095447,14,20,5916,3944,0,1,1,0,0,0,3,GeoAnomaly
10.2092,17,30716,575,2703,151368,56.0,0.391256,0.024671,1694,1009,90820,60548,1,0,1,0,0,0,0,PortScan
18.9533,17,27560,438,4202,222706,53.0,0.168592,0.040201,2674,1528,133623,89083,1,0,1,0,0,0,0,PortScan
50.7565,17,25675,441,17394,1026246,59.0,0.257804,0.056297,8628,8766,615747,410499,1,0,0,0,0,1,0,DDoS
22.6133,1,38250,118,27,2025,75.0,0.22977,0.194421,16,11,1215,810,0,0,0,0,1,0,0,BENIGN
4.5512,17,27141,10,211,6752,32.0,0.440337,0.092389,131,80,4051,2701,0,0,0,0,0,0,0,ARP-Spoofing
1.4268,1,10496,9,15,7470,498.0,0.0537,0.043699,6,9,4482,2988,0,1,1,1,0,0,0,BENIGN
3.4697,6,42736,865,20,3460,173.0,0.147986,0.046045,12,8,2076,1384,0,1,0,0,0,0,1,BENIGN
21.3263,6,49092,83,22,4884,222.0,0.239957,0.128996,12,10,2930,1954,0,1,0,0,0,0,1,BENIGN
24.5012,1,8465,665,19,1672,88.0,0.397227,0.11688,9,10,1003,669,0,1,0,0,0,0,0,BENIGN
9.3102,1,34835,538,94,15980,170.0,0.21358,0.121914,47,47,9588,6392,0,0,0,0,0,0,1,BENIGN
45.8394,17,39426,229,391,34799,89.0,0.290827,0.029619,165,226,20879,13920,1,0,1,0,0,0,105,SSH-Bruteforce
3.0377,6,15062,970,21,1722,82.0,0.364398,0.00148,14,7,1033,689,1,1,0,0,0,0,0,BENIGN
64.2556,17,59518,623,466,50328,108.0,0.180515,0.1371,237,229,30196,20132,1,1,1,1,0,0,122,SSH-Bruteforce
42.6615,6,49315,168,609,63336,104.0,0.49557,0.152117,399,210,38001,25335,0,1,1,0,0,0,0,DNS-Tunneling
2.1937,17,39943,414,120,30480,254.0,0.437583,0.221405,70,50,18288,12192,1,0,1,0,0,0,299,SSH-Bruteforce
91.5096,17,61411,403,276,26220,95.0,0.22855,0.067255,128,148,15732,10488,0,1,1,0,0,0,74,SSH-Bruteforce
24.078,17,16394,918,51,12087,237.0,0.055031,0.247412,29,22,7252,4835,0,1,1,0,0,0,1,BENIGN
13.7513,6,41771,330,68,16252,239.0,0.208727,0.15004,33,35,9751,6501,0,0,0,0,0,0,1,BENIGN
28.6776,6,38483,862,27,6696,248.0,0.295416,0.090141,17,10,4017,2679,1,0,0,0,0,0,0,BENIGN
1.2375,1,20610,897,144,16560,115.0,0.45583,0.282949,95,49,9936,6624,1,0,1,0,0,0,68,SSH-Bruteforce
137.1008,1,4863,663,10591,1016736,96.0,0.058545,0.042639,6709,3882,610041,406695,1,0,0,0,1,1,0,DDoS
15.7377,17,64506,734,88,22352,254.0,0.357154,0.032979,52,36,13411,8941,1,1,0,0,0,0,0,BENIGN
2.513,17,8217,693,11,3245,295.0,0.027946,0.255879,7,4,1947,1298,1,1,0,0,0,0,1,BENIGN
59.2545,6,14888,991,373,27975,75.0,0.079283,0.026967,188,185,16785,11190,1,1,1,0,0,0,66,SSH-Bruteforce
107.7566,17,8728,2,39306,3930600,100.0,0.048614,0.052521,19347,19959,2358360,1572240,1,0,0,0,0,0,0,DDoS
9.7015,6,39706,164,249,55029,221.0,0.071816,0.17202,169,80,33017,22012,1,0,0,1,0,0,105,SSH-Bruteforce
0.0861,1,38127,954,5,2170,434.0,0.414547,0.017692,2,3,1302,868,0,1,0,0,1,0,1,XSS
102.7082,6,59374,713,258,20898,81.0,0.214798,0.166199,169,89,12538,8360,1,1,1,0,1,0,56,SSH-Bruteforce
35.3895,17,30786,465,5589,31656096,5664.0,0.312525,0.057768,3724,1865,18993657,12662439,0,1,0,0,1,0,0,DataExfiltration
2.2132,6,28634,368,79,10270,130.0,0.165544,0.243252,54,25,6162,4108,0,0,0,0,0,0,0,Malware-C2
0.8617,1,59748,647,275,35475,129.0,0.309659,0.038137,167,108,21285,14190,0,1,0,0,1,0,155,SSH-Bruteforce
4.2424,17,29631,736,65,14820,228.0,0.463547,0.187195,39,26,8892,5928,0,1,0,0,1,0,0,BENIGN
9.7549,6,7940,263,12,5148,429.0,0.101716,0.043739,8,4,3088,2060,1,1,0,1,1,0,1,BENIGN
25.4774,17,46175,1013,49,13916,284.0,0.23963,0.172553,19,30,8349,5567,1,1,0,1,0,0,1,BENIGN
19.8745,6,2221,146,80,34720,434.0,0.053701,0.124418,48,32,20832,13888,0,0,0,0,1,0,1,BENIGN
23.8002,1,58883,439,4387,307090,70.0,0.173264,0.039567,1838,2549,184254,122836,1,0,0,0,0,0,0,PortScan
4.5026,6,6991,509,74,30044,406.0,0.374775,0.1681,43,31,18026,12018,1,1,0,0,0,0,1,BENIGN
2.458,17,63326,57,37,13949,377.0,0.452043,0.238159,18,19,8369,5580,0,1,0,1,0,0,1,BENIGN
21.6281,1,3989,361,97,23280,240.0,0.08202,0.013128,58,39,13968,9312,1,1,1,0,1,0,1,BENIGN
2.3815,6,35501,25,61,20923,343.0,0.029475,0.261785,24,37,12553,8370,0,1,0,1,1,0,1,BENIGN
22.0941,6,31374,928,9,2637,293.0,0.202014,0.017117,5,4,1582,1055,1,1,0,1,0,0,1,BENIGN
0.5313,6,23750,626,18,2628,146.0,0.07797,0.115616,11,7,1576,1052,1,1,0,0,1,0,0,Malware-C2
24.1667,6,9340,1023,7,1519,217.0,0.498782,0.174115,4,3,911,608,0,1,0,1,1,0,0,BENIGN
3.1278,1,55800,435,75,7875,105.0,0.492298,0.289791,51,24,4725,3150,0,1,0,0,1,0,1,BENIGN
1.2678,1,62028,357,25,8050,322.0,0.073139,0.0819,16,9,4830,3220,1,1,0,1,1,0,1,SQL-Injection
8.0476,17,36017,724,4385,289410,66.0,0.089022,0.214866,2143,2242,173646,115764,1,0,1,0,0,0,0,PortScan
2.7026,6,40252,848,204,8364,41.0,0.476925,0.077366,129,75,5018,3346,0,0,0,0,0,0,0,ARP-Spoofing
12.1174,17,57015,935,41,13694,334.0,0.384235,0.286724,19,22,8216,5478,0,1,0,0,0,0,0,BENIGN
11.2737,17,11529,336,3900,218400,56.0,0.342386,0.259848,1634,2266,131040,87360,1,0,1,0,0,0,0,PortScan
20.6223,17,39053,140,94,19740,210.0,0.275756,0.089472,55,39,11844,7896,0,1,0,0,1,0,0,BENIGN
8.9009,17,54261,92,100,36600,366.0,0.061121,0.110364,43,57,21960,14640,0,1,0,0,1,0,0,BENIGN
3.6712,1,2017,817,36,6516,181.0,0.494671,0.118356,19,17,3909,2607,1,1,0,1,0,0,2,GeoAnomaly
66.6615,6,2752,349,2813,13443327,4779.0,0.006705,0.209401,1487,1326,8065996,5377331,1,1,0,0,1,0,0,DataExfiltration
1.1934,17,61970,873,13,10699,823.0,0.245363,0.027298,5,8,6419,4280,1,1,0,1,1,0,0,SQL-Injection
2.8039,17,56013,1013,12,4800,400.0,0.243764,0.256153,4,8,2880,1920,0,0,0,1,1,0,10,PrivilegeEscalation
7.8808,1,11929,632,21,1680,80.0,0.26082,0.186316,13,8,1008,672,1,0,0,0,1,0,1,BENIGN
14.35,17,40322,902,55,10010,182.0,0.339492,0.1591,27,28,6006,4004,0,0,0,0,0,0,1,BENIGN
0.7528,17,37053,230,37,13801,373.0,0.075028,0.259105,22,15,8280,5521,1,0,0,0,0,0,1,BENIGN
24.5036,6,8122,581,744,73656,99.0,0.397966,0.200473,462,282,44193,29463,1,0,0,0,1,0,0,DNS-Tunneling
280.3351,17,43532,548,35709,1642614,46.0,0.119617,0.053477,21797,13912,985568,657046,1,0,0,0,0,1,0,DDoS
2.854,17,10083,758,59,24957,423.0,0.239563,0.284259,33,26,14974,9983,0,1,0,1,0,0,0,Malware-C2
16.1817,17,23402,108,94,11750,125.0,0.14039,0.102158,44,50,7050,4700,0,1,0,0,1,0,1,BENIGN
0.0823,6,1535,733,19,28918,1522.0,0.334618,0.22957,8,11,17350,11568,1,0,0,0,1,0,0,SQL-Injection
132.601,17,41862,299,21458,1201648,56.0,0.367887,0.14144,11508,9950,720988,480660,1,0,0,0,0,0,0,DDoS
8.4624,6,14067,193,3718,267696,72.0,0.412513,0.090338,2194,1524,160617,107079,1,0,1,0,0,0,0,PortScan
58.8356,17,2175,527,9029,704262,78.0,0.063669,0.166293,5135,3894,422557,281705,1,0,0,0,0,1,0,DDoS
126.2304,1,59113,460,19084,1908400,100.0,0.459173,0.226882,13053,6031,1145040,763360,1,0,0,0,0,1,0,DDoS
25.1607,1,13165,321,61,22448,368.0,0.499201,0.067207,39,22,13468,8980,0,0,0,1,0,0,1,BENIGN
35.6216,6,46876,548,702,1571076,2238.0,0.174638,0.077327,282,420,942645,628431,0,1,0,1,1,0,0,Ransomware
34.0283,1,24748,658,410,616230,1503.0,0.209445,0.192097,176,234,369738,246492,0,0,0,1,1,0,2,Ransomware
5.6431,17,15064,664,24,9312,388.0,0.370776,0.050349,10,14,5587,3725,0,0,0,0,0,0,1,BENIGN
